Rede,Bairro,Endereço,Região,CEP,Cidade,Tipo de recarga,Tipo de Estabelecimento,Estabelecimento,Tipo de Atendimento
SERVLOT,JD ANGELA,"RUA FERMENTELOS , 08",ZONA SUL,04943-010,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,BAR E LANCHONETE,BAR E MERCEARIA EMERSON,PÚBLICO
SERVLOT,VILA MATILDE,"RUA FERNANDES PORTALEGRE, 120",ZONA LESTE,03523-000,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,BIJUTERIA,LOJA DE BIJUTERIAS LILAS BIJUX,PÚBLICO
SERVLOT,ERMELINO MATARAZZO,"RUA FERNÃO MENDES PINTO, 1319 A",ZONA LESTE,03803-000,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,BAZAR,RV VARIEDADES,PÚBLICO
SERVLOT,JARDIM VISTA ALEGRE,"RUA FIRMINÓPOLIS, 401 - LOJA 02",ZONA NORTE,02878-000,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,SORVETERIA,SORVETERIA E DOCERIA OTAVIO BACANA,PÚBLICO
SERVLOT,JARDIM FLOR DE MAIO,"RUA FLOR DE MAIO, 4 A",ZONA NORTE,02363-100,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,PAPELARIA,PAPELARIA FLOR DE MAIO,PÚBLICO
SERVLOT,TREMEMBE,"RUA FLOR DE PITANGA, 40 - JARDIM APUANA",ZONA NORTE,02325-670,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,MERCADO E MERCEARIA,ALIMAR MERCEARIA,PÚBLICO
SERVLOT,SANTO AMARO,"RUA FLORENVILLE, 71 / 77",ZONA SUL,04745-080,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,LOJA DE CONVENIÊNCIA,LOJA DE CONVENIENCIA FRIEND s,PÚBLICO
SERVLOT,SANTO AMARO,"RUA FLORENVILLE, 71/77",ZONA SUL,04745-080,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,LOJA DE CONVENIÊNCIA,LOJA DE CONVENIENCIA FRIEND s,PÚBLICO
SERVLOT,JARDIM DANFER,"RUA FLORESTA AZUL, 931 - LOJA 1",ZONA LESTE,03729-010,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,FARMÁCIA,DROGARIA VITORIA DANFER,PÚBLICO
SERVLOT,CIDADE NOVA HELIOPOLIS,"RUA FLORESTAL, 01",ZONA SUL,04235-200,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,CABINE DE RECARGAS,HYPNOSE SERVIÇOS,PÚBLICO
SERVLOT,CENTRO,"RUA FORMOSA, S/N PROXIMO AO 409",CENTRO,01049-000,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,BANCA DE JORNAL,BANCA DO VALE FORMOSA,PÚBLICO
SERVLOT,JARDIM SYDNEY,"RUA FORMOSO DO ARAGUAIA, 108",ZONA NORTE,02982-010,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,MERCADO E MERCEARIA,MERCADO TODO DIA,PÚBLICO
SERVLOT,JD ANGELA,"RUA FORTE DE SANTO ANTONIO, 75",ZONA SUL,04945-230,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,MERCADO E MERCEARIA,MERCADO BELO PREÇO,PÚBLICO
SERVLOT,PARELHEIROS,"RUA FORTE DE TRINDADE, 849",ZONA SUL,04865-160,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,MERCADO E MERCEARIA,MERCADINHO EDILMA,PÚBLICO
SERVLOT,PERUS,"RUA FRANÇA, 50",ZONA OESTE,05212-070,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,PERFUMARIA,GARDENIA COSMETICOS,PÚBLICO
SERVLOT,VILA CARRÃO,"RUA FRANCISCA DE PAULA, 854 - TRAVESSA DA AVENIDA DEZENOVE DE JANEIRO ALTURA DO NUMERO 10",ZONA LESTE,03436-000,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,FARMÁCIA,DROGARIA FRANCISCA DE PAULA,PÚBLICO
SERVLOT,JARDIM SÃO NORBERTO,"RUA FRANCISCO BARBIERI, 45",ZONA SUL,04884-170,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,ARMARINHO,JO ARMARINHOS,PÚBLICO
SERVLOT,JARDIM CENTENARIO,"RUA FRANCISCO CALADO, 33",ZONA NORTE,02882-010,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,MERCADO E MERCEARIA,LOJA MAIS BARATO,PÚBLICO
SERVLOT,JARDIM CENTENARIO,"RUA FRANCISCO CALADO, 33",ZONA NORTE,02882-010,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,MERCADO E MERCEARIA,LOJA MAIS BARATO,PÚBLICO
SERVLOT,SÃO MATEUS,RUA FRANCISCO DE MELO PALHETA 1180 - PQ BOA ESPERANÇA,ZONA LESTE,08341-000,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,BAZAR,BAZAR E PAPELARIA ALMEIDA,PÚBLICO
SERVLOT,GUAIANASES,"RUA FRANCISCO DE OLIVEIRA, 24",ZONA LESTE,08452-720,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,PADARIA,PANIFICADORA SUCESSO,PÚBLICO
SERVLOT,JARDIM LAGEADO,"RUA FRANCISCO FERRAZ CARDOSO, 106",ZONA LESTE,08452-200,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,BAZAR,BAZAR E PAPELARIA KARINE,PÚBLICO
SERVLOT,JARDIM LOURDES,"RUA FRANCISCO GIL DE ARAUJO, 157",ZONA LESTE,08452-440,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,BAR E LANCHONETE,LANCHONETE E RESTAURANTE SUELI,PÚBLICO
SERVLOT,CANTINHO DO CÉU,"RUA FRANCISCO INACIO SOLANO, 140",ZONA SUL,04849-501,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,LOJA DE ROUPAS,EDFERAS MODAS,PÚBLICO
SERVLOT,CANTINHO DO CEU,"RUA FRANCISCO INACIO SOLANO, 66 B",ZONA SUL,04849-501,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,SERVIÇOS DIVERSOS,VIANA RESOLVE PRESTAÇÃO DE SERVIÇOS,PÚBLICO
SERVLOT,CANTINHO DO CEU,"RUA FRANCISCO INACIO SOLANO, 76",ZONA SUL,04849-501,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,LOJA DE ELETRÔNICOS,GD INFORMATICA,PÚBLICO
SERVLOT,CIDADE LIDER,"RUA FRANCISCO JORGE DA SILVA, 597",ZONA LESTE,08280-430,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,LAN HOUSE,HEROES OF WORD GAMES,PÚBLICO
SERVLOT,VILA PAULISTA I,"RUA FRANCISCO JOSE ALVES, 161",ZONA LESTE,08490-630,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,PADARIA,PADARIA PACHECO,PÚBLICO
SERVLOT,JARDIM BARTIRA,"RUA FRANCISCO LUIS DE OLVIEIRA, 202",ZONA LESTE,08151-550,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,FARMÁCIA,KITA PHARMA,PÚBLICO
SERVLOT,ITAIM,"RUA FRANCISCO LUIS OLIVEIRA, 208",ZONA LESTE,08151-550,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,BAZAR,BAZAR E PAPELARIA TORRES,PÚBLICO
SERVLOT,JARDIM ELEDY,"RUA FRANCISCO MARTINI, 50",ZONA SUL,05856-060,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,LOJA DE ELETRONICOS,SOLU CELL,PÚBLICO
SERVLOT,VILA IORIO,"RUA FRANCISCO MORELLI, 01 / ESQUINA COM ANTONIO GOMES DE OLIVEIRA",ZONA NORTE,02964-140,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,LOJA DE ELETRONICOS,PINTNADO O SETE,PÚBLICO
SERVLOT,ANHANGUERA,"RUA FRANCISCO PERAZZA , 47 MORRO DOCE",ZONA OESTE,05266-200,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,BAZAR,BAZAR E PAPELARIA ANA,PÚBLICO
SERVLOT,SÃO MATEUS,"RUA FRANCSICO DE MELO PALHETA, 1158",ZONA LESTE,08341-000,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,ARMARINHO,ARMARINHOS OLIVEIRA,PÚBLICO
SERVLOT,VILA NOVA CACHOEIRINHA,"RUA FRANKLIN DO AMARAL, 791",ZONA NORTE,02479-000,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,PADARIA,PANIFICADORA EMPORIO LEAL,PÚBLICO
SERVLOT,JARDIM RIO BONITO,"RUA FREDERICO RENE DE JAEGHER, 60",ZONA SUL,04826-000,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,LOJA DE ROUPAS,NILDA LINGERIE,PÚBLICO
SERVLOT,JARDIM MARPU,"RUA FREI BERNARDO DE NANTES, 04",ZONA LESTE,08411-460,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,BAR E LANCHONETE,ALEMÃOS BAR,PÚBLICO
SERVLOT,CONSOLAÇÃO,"RUA FREI CANECA, 1355 - PROXIMO AV PAULISTA",CENTRO,01307-003,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,BANCA DE JORNAL,BANCA FREI CANECA,PÚBLICO
SERVLOT,PEDREIRA,"RUA FREI FRANCISCO FERREIRA, 265",ZONA SUL,04430-180,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,BAR E LANCHONETE,BAR E MERCEARIA DO JAPA,PÚBLICO
SERVLOT,JARAGUA,"RUA FRIEDRICH VON VOITH, 1800 - JARDIM SÃO JOAO",ZONA OESTE,02995-000,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,DOCERIA,GE E JO DOCES,PÚBLICO
SERVLOT,JARDIM PRIMAVERA,"RUA FRUTUOSO BARBOSA, 129",ZONA SUL,04812-030,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,PERFUMARIA,KAWAI PERFUMARIA E COSMETICOS,PÚBLICO
SERVLOT,JARDIM PRIMAVERA,"RUA FRUTUOSO BARBOSA, 135",ZONA SUL,04812-030,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,MERCADO E MERCEARIA,MERCADINHO DA FAMILIA WTO,PÚBLICO
SERVLOT,VILA ROSA,"RUA FRUTUOSO VIANA, 153",ZONA NORTE,02378-130,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,BAR E LANCHONETE,BAR E EMPORIO BOM GOSTO VILA ROSA,PÚBLICO
SERVLOT,RAPOSO TAVARES,"RUA GABRIEL DE CARVALHO , 391",ZONA OESTE,05583-080,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,LOJA DE VARIEDADES,ANA MARIA UTILIDADES,PÚBLICO
SERVLOT,VILA INVERNADA,"RUA GABRIEL DE REZENDE, 270",ZONA LESTE,03350-005,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,BANCA DE JORNAL,BANCA MORAES,PÚBLICO
SERVLOT,CAMPO GRANDE,"RUA GALENO DE CASTRO, 110",ZONA SUL,04696-040,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,BAR E LANCHONETE,LANCHONETE CHAPA NOSSA,PÚBLICO
SERVLOT,JD IGUATEMI,"RUA GARÇA MORENA, 22",ZONA LESTE,08490-700,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,PAPELARIA,PAPELARIA GB PELL,PÚBLICO
SERVLOT,BALNEARIO SÃO JOSE,"RUA GASPAR LEME, 40",ZONA SUL,04864-050,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,ARMARINHO,BAZAR DO BALNEARIO,PÚBLICO
SERVLOT,PARQUE SÃO PAULO,"RUA GASPAR SPONTINI, 16",ZONA SUL,04843-200,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,PAPELARIA,PAPELARIA PARQUE SÃO PAULO,PÚBLICO
SERVLOT,BOM RETIRO,"RUA GENERAL FLORES, 436",CENTRO,01129-010,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,MERCADO E MERCEARIA,MERCEARIA SOUSA,PÚBLICO
SERVLOT,SUZANO,"RUA GENERAL FRANCISCO GLICERIO, 24 - CENTRO",ZONA LESTE,08674-000,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,BAZAR,BAZAR EMILI,PÚBLICO
SERVLOT,CHACARA COCAIA,"RUA GENERAL JOSE CORREA, 245",ZONA SUL,04854-090,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,PADARIA,PADARIA CARMO PAES,PÚBLICO
SERVLOT,JARDIM UNIÃO,"RUA GENERAL LUCIDIO DE ARRUDA, 497",ZONA SUL,04930-030,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,MERCADO E MERCEARIA,LEJ MERCEARIA,PÚBLICO
SERVLOT,JARDIM UNIÃO,"RUA GENERAL LUCIDIO DE ARRUDA, 905",ZONA SUL,04930-030,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,PERFUMARIA,MENINA BONITA COSMETICOS,PÚBLICO
SERVLOT,VILA BANCARIA,"RUA GENERAL PORFIRIO DA PAZ, 1220",ZONA LESTE,03918-000,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,PADARIA,PADARIA VENANCIO,PÚBLICO
SERVLOT,JARDIM PERI,"RUA GERVASIO LEITE REBELO, 57",ZONA NORTE,02675-050,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,LOJA MAT. CONSTRUÇÃO,HELT MATERIAIS DE CONSTRUÇÃO,PÚBLICO
SERVLOT,TABOÃO DA SERRA,"RUA GETULIO VARGAS, 46 - VILA SANTA LUZIA",ZONA OESTE,06754-030,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,PAPELARIA,PAPEL ARTS PAPELARIA,PÚBLICO
SERVLOT,TABOÃO DA SERRA,"RUA GETULIO VARGAS, 46 - VILA SANTA LUZIA",ZONA OESTE,06754-030,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,PAPELARIA,PAPEL ARTS PAPELARIA,PÚBLICO
SERVLOT,GRAJAU,"RUA GIOVANNI BONONCINI, 211",ZONA SUL,04843-020,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,PADARIA,ESTAÇÃO BOLOS E DELICIAS,PÚBLICO
SERVLOT,PARQUE BRASIL,"RUA GIOVANNI BONONCINI, 211",ZONA SUL,04843-020,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,PADARIA,ESTAÇÃO BOLOS E DELICIAS,PÚBLICO
SERVLOT,PARQUE BRASIL,"RUA GIOVANNI BONONCINI, 361",ZONA SUL,04843-020,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,BAR E LANCHONETE,LANCHONETE COMENDO BEM,PÚBLICO
SERVLOT,CONJUNTO CITY JARAGUA,"RUA GIULIO EREMITA, 388",ZONA OESTE,02998-100,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,MERCADO E MERCEARIA,MERCADINHO DA MOCINHA,PÚBLICO
SERVLOT,PARQUE NOVO MUNDO,"RUA GIUSEPPE MARINO, 190 - BOX 36",ZONA NORTE,02181-190,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,MERCADO E MERCEARIA,MERCADINHO SOARES,PÚBLICO
SERVLOT,JD. ICARAI,"RUA GIUSEPPE TARTINI, 844",ZONA SUL,04844-300,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,BAZAR,MATIAS UTILIDADES,PÚBLICO
SERVLOT,JARDIM SÃO BERNARDO,"RUA GIUSEPPE TARTINI, 855",ZONA SUL,04844-300,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,BAZAR,BAZAR JUDITE,PÚBLICO
SERVLOT,PONTE RASA,"RUA GLICERIO RODRIGUES, 05",ZONA LESTE,08062-140,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,DEPOSITO,CARDOSO MATERIAS PARA CONSTRUÇÃO,PÚBLICO
SERVLOT,CIDADE NOVA HELIOPOLIS,"RUA GLORIA DE HELIOPOLIS, 78",ZONA SUL,04236-210,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,CHAVEIRO,CHAVEIRO MORAES,PÚBLICO
SERVLOT,FERRAZ DE VASCONCELOS,"RUA GODOFREDO OSÓRIO NOVAES , 184  - VILA TANQUINHO",ZONA LESTE,08531-170,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,BAR E LANCHONETE,BAR DO NILSON,PÚBLICO
SERVLOT,BRÁS,"RUA GOMES CARDIM, 118",ZONA LESTE,03050-000,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,BANCA DE JORNAL,BANCA GOMES CARDIM,PÚBLICO
SERVLOT,VILA OLIMPIA,"RUA GOMES DE CARVALHO, 1726",ZONA SUL,04547-005,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,CABINE DE RECARGAS,CABINE DE RECARGAS VILA OLIMPIA,PÚBLICO
SERVLOT,VILA DIONISIA,"RUA GOMES LEAL , 439",ZONA NORTE,02671-090,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,LOJA DE UTILIDADES,UTILIDADES DEISE,PÚBLICO
SERVLOT,PARQUE SAVOY CITY,"RUA GONÇALO LOPES, 44",ZONA LESTE,03570-030,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,PET SHOP,CASA DE RAÇÃO TATU,PÚBLICO
SERVLOT,GRAJAÚ,"RUA GONÇALO SOARES FRANCA, 33",ZONA SUL,04836-030,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,BAZAR,BAZAR MEDEIROS,PÚBLICO
SERVLOT,VILA CLEMENTINO,"RUA GRANDAVO, 293",ZONA SUL,04023-000,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,MERCADO E MERCEARIA,MERCADO ABENÇOADO,PÚBLICO
SERVLOT,ITAQUERA,"RUA GREGORIO RAMALHO, 90 A",ZONA LESTE,08210-430,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,LOJA DE VARIEDADES,LOJA MASS CD S,PÚBLICO
SERVLOT,CAMPOS ELISEOS,"RUA GUAIANASES, 1149",CENTRO,01204-001,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,BANCA DE JORNAL,BANCA FERREIRA,PÚBLICO
SERVLOT,PENHA,"RUA GUAIAUNA, 25",ZONA LESTE,03631-000,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,BANCA DE JORNAL,BANCA DO CARLINHOS,PÚBLICO
SERVLOT,LAPA,"RUA GUAICURUS, 1039",ZONA OESTE,05033-002,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,PAPELARIA,DANILU PAPELARIA,PÚBLICO
SERVLOT,MOOCA,"RUA GUAIMBE, 312 - TRAVESSA AV. PAES DE BARROS ALTURA DO 830",ZONA LESTE,03118-030,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,MERCADO E MERCEARIA,MINI MERCADO SANTA RITA,PÚBLICO
SERVLOT,VILA LEOPOLDINA,"RUA GUAIPA, 1333",ZONA OESTE,05089-001,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,POSTO DE COMBUSTÍVEL,POSTO RIO DO OURO,PÚBLICO
SERVLOT,CIDADE DUTRA,"RUA GUAIUBA, 230",ZONA SUL,04811-110,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,BAZAR,BAZAR E PAPELARIA EINSTEIN,PÚBLICO
SERVLOT,ENGENHEIRO GOULART,"RUA GUAPOREMA, 208",ZONA LESTE,03727-020,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,MERCADO E MERCEARIA,MERCADINHO DO JOÃO,PÚBLICO
SERVLOT,S. MIGUEL PAULISTA,"RUA GUARAITA, 53",ZONA LESTE,08030-310,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,LAN HOUSE,BLUE CYBER COMBAT LAN HOUSE,PÚBLICO
SERVLOT,JD. PAULISTA,"RUA GUARARÁ, 249 - ESQUINA C/ ALAMEDA JOAQUIM EUGENIO DE LIMA",CENTRO,01425-001,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,BANCA DE JORNAL,BANCA NOVA GUARARÁ,PÚBLICO
SERVLOT,VILA GUARANI,"RUA GUATAPARÁ, 09",ZONA SUL,04310-040,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,LOJA DE ELETRÔNICOS,RAINHA DAS CAPAS,PÚBLICO
SERVLOT,COHAB TAIPAS,"RUA GUILHERME GUIMARÃES, 10 - CONJ RESID ELISIO TEIXEIRA LEITE",ZONA NORTE,02815-160,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,SALÃO DE BELEZA,NEIDE FASHION HAIR,PÚBLICO
SERVLOT,CERQUEIRA CESAR,"RUA HADDOCK, N° 1.307 - LOJA 17",CENTRO,01412-100,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,LOJA DE VARIEDADES,LOJA SUISSERVICE,PÚBLICO
SERVLOT,MAUA,"RUA HAITI,130 - PARQUE DAS AMERICAS",ABC,09351-010,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,BANCA DE JORNAL,BANCA TERERE,PÚBLICO
SERVLOT,VILA CARMOSINA,"RUA HARRY DANHENBERG, 1220",ZONA LESTE,08270-095,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,BANCA DE JORNAL,BANCA DO CARMO ITAQUERA,PÚBLICO
SERVLOT,VILA CARMOSINA,"RUA HARRY DANHENBERG, 1220",ZONA LESTE,08270-095,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,BANCA DE JORNAL,BANCA DO CARMO ITAQUERA,PÚBLICO
SERVLOT,VILA CARMOSINA,"RUA HARRY DANHENBERG, 187",ZONA LESTE,08270-010,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,LOJA DE CALÇADOS,FENIX CALÇADOS,PÚBLICO
SERVLOT,VILA SANTISTA,"RUA HELOISA GOMES BATISTA DOS SANTOS , 477",ZONA OESTE,07809-090,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,BANCA DE JORNAL,BANCA DEMA,PÚBLICO
SERVLOT,JARDIM SÃO CARLOS,"RUA HENRIQUE GUILHERME NICOLINI, 22",ZONA SUL,04433-180,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,MERCADO E MERCEARIA,MINIMERCADO ME,PÚBLICO
SERVLOT,JARDIM VARGINHA,"RUA HENRIQUE MUZZI, 49",ZONA SUL,04857-040,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,FARMÁCIA,BELLA FARMA,PÚBLICO
SERVLOT,JARDIM VARGINHA,"RUA HENRIQUE MUZZIO, 238",ZONA SUL,04857-040,SÃO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,BAR E LANCHONETE,CHECK-IN BAR E LANCHONETE,PÚBLICO
SERVLOT,JARDIM BRASILIA,"RUA HENRIQUE RODRIGUES PEREZ, 360",ZONA LESTE,03585-050,SAO PAULO,ESCOLAR-COMUM-VALE TRANSPORTE-FIDELIDADE-LAZER-MENSAL,PERFUMARIA,REDE FLOR E BELLA,PÚBLICO
